0.0017942583732057417 -5048351.909043172 
0.004007543611504008 -2.0117685980154666E8 
0.004798797409805736 -2.069294730694081E8 
0.0035870622568093384 -1.9393509703701103E8 
0.0021088957055214724 -1.0653529712253655E8 
0.0032555282555282554 -1.916111860635542E8 
-53.0 971.4727788260461 
0.0037731256085686464 -1.9423212940642527E8 
-31.0 135.63244449614552 
0.0026493256262042388 -1.2461577604286304E8 
-52.0 136.52604147194776 
0.0038314176245210726 -1.966969640634797E8 
0.004280425728829246 -2.0678667405679375E8 
0.0051149425287356325 -2.0879729207844055E8 
0.003048780487804878 -1.7203601311129454E8 
0.0031543790202869866 -1.8920278506674758E8 
0.0027096406160867087 -1.5820698461680067E8 
-59.0 1228.3592959716632 
